CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;PostalCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;FaxNumber;DeliveryRun;RunPosition;WebsiteURL;DeliveryAddressLine1;DeliveryAddressLine2;DeliveryPostalCode;DeliveryLocation;PostalAddressLine1;PostalAddressLine2;PostalPostalCode;LastEditedBy;ValidFrom;ValidTo
440;Wingtip Toys (Asher, OK);401;3;2;2079;2080;3;1299;1299;;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.wingtiptoys.com/Asher;Suite 121;1277 Almeida Street;90683;PO Box 163;Ankithamville;90683;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
441;Wingtip Toys (Keosauqua, IA);401;3;2;2081;2082;3;17587;17587;;2013-01-01;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.wingtiptoys.com/Keosauqua;Suite 292;830 Sal Crescent;90281;PO Box 8211;Konovalovaville;90281;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
442;Wingtip Toys (Homer City, PA);401;3;2;2083;2084;3;15835;15835;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/HomerCity;Suite 149;1993 TunC Street;90713;PO Box 8760;Zaliteville;90713;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
443;Wingtip Toys (Berville, MI);401;3;2;2085;2086;3;2815;2815;;2013-01-01;,000;False;False;7;(231) 555-0100;(231) 555-0101;;;http://www.wingtiptoys.com/Berville;Unit 38;824 Padilla Crescent;90628;PO Box 161;Kaulinsville;90628;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
444;Wingtip Toys (Tea, SD);401;3;2;2087;2088;3;33701;33701;;2013-01-01;,000;False;False;7;(605) 555-0100;(605) 555-0101;;;http://www.wingtiptoys.com/Tea;Shop 228;1362 Chu Crescent;90641;PO Box 3565;Valbeville;90641;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
445;Wingtip Toys (Dacono, CO);401;3;2;2089;2090;3;8322;8322;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.wingtiptoys.com/Dacono;Shop 54;541 Shergill Street;90289;PO Box 2103;Hahlville;90289;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
446;Wingtip Toys (Saint Landry, LA);401;3;2;2091;2092;3;30119;30119;;2013-01-01;,000;False;False;7;(225) 555-0100;(225) 555-0101;;;http://www.wingtiptoys.com/SaintLandry;Unit 160;782 Chakraborty Road;90033;PO Box 3233;Ivanovville;90033;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
447;Wingtip Toys (Coin, IA);401;3;2;2093;2094;3;7069;7069;;2013-01-01;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.wingtiptoys.com/Coin;Unit 133;1197 Nastase Avenue;90458;PO Box 5320;Buecekville;90458;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
448;Wingtip Toys (Salt Wells, NV);401;3;2;2095;2096;3;30304;30304;;2013-01-01;,000;False;False;7;(702) 555-0100;(702) 555-0101;;;http://www.wingtiptoys.com/SaltWells;Unit 20;1175 Moresby Street;90058;PO Box 5461;Mudaliyarville;90058;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
449;Wingtip Toys (Delray, WV);401;3;2;2097;2098;3;8839;8839;;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.wingtiptoys.com/Delray;Suite 120;1400 Kongpaisarn Street;90317;PO Box 3379;Almeidaville;90317;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
450;Wingtip Toys (Mount Summit, IN);401;3;2;2099;2100;3;23284;23284;;2013-01-01;,000;False;False;7;(219) 555-0100;(219) 555-0101;;;http://www.wingtiptoys.com/MountSummit;Suite 94;1033 Lindqvist Road;90142;PO Box 8234;Arslanville;90142;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
451;Wingtip Toys (Smoot, WY);401;3;2;2101;2102;3;31870;31870;;2013-01-01;,000;False;False;7;(307) 555-0100;(307) 555-0101;;;http://www.wingtiptoys.com/Smoot;Unit 16;1854 Ankitham Avenue;90071;PO Box 7551;Bandopadhyayville;90071;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
452;Wingtip Toys (Lake Davis, CA);401;3;2;2103;2104;3;18340;18340;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/LakeDavis;Suite 75;605 Roman Street;90719;PO Box 4593;Bhamidipativille;90719;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
453;Wingtip Toys (Stanardsville, VA);401;3;2;2105;2106;3;32575;32575;;2013-01-01;,000;False;False;7;(276) 555-0100;(276) 555-0101;;;http://www.wingtiptoys.com/Stanardsville;Suite 124;1316 Agafitei Road;90739;PO Box 6719;Vladuville;90739;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
454;Wingtip Toys (Corcovado, PR);401;3;2;2107;2108;3;7576;7576;;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.wingtiptoys.com/Corcovado;Suite 191;1924 Spousta Lane;90498;PO Box 8293;Malakarville;90498;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
455;Wingtip Toys (Taft Heights, CA);401;3;2;2109;2110;3;33520;33520;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/TaftHeights;Shop 121;1772 Fallaci Crescent;90304;PO Box 2541;Aguilarville;90304;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
456;Wingtip Toys (West Hempstead, NY);401;3;2;2111;2112;3;36531;36531;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.wingtiptoys.com/WestHempstead;Unit 2;1605 Leigh Road;90799;PO Box 9491;Pauletville;90799;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
457;Wingtip Toys (Portales, NM);401;3;2;2113;2114;3;27648;27648;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.wingtiptoys.com/Portales;Unit 133;349 Kozakova Boulevard;90304;PO Box 4532;Hoaville;90304;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
458;Wingtip Toys (Coker, AL);401;3;2;2115;2116;3;7074;7074;;2013-01-01;,000;False;False;7;(205) 555-0100;(205) 555-0101;;;http://www.wingtiptoys.com/Coker;Shop 23;1813 Koppel Crescent;90364;PO Box 7876;Carvalhoville;90364;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
459;Wingtip Toys (Haydenville, OH);401;3;2;2117;2118;3;14974;14974;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.wingtiptoys.com/Haydenville;Shop 69;801 Dzene Street;90519;PO Box 642;Pellandville;90519;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
460;Wingtip Toys (Mayhill, NM);401;3;2;2119;2120;3;21351;21351;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.wingtiptoys.com/Mayhill;Suite 11;898 Kim Boulevard;90741;PO Box 2199;Pendyalaville;90741;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
461;Wingtip Toys (Vair, TX);401;3;2;2121;2122;3;34984;34984;;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.wingtiptoys.com/Vair;Shop 59;75 Chang Crescent;90707;PO Box 7167;Shahville;90707;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
462;Wingtip Toys (Crossroads, NM);401;3;2;2123;2124;3;8082;8082;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.wingtiptoys.com/Crossroads;Unit 288;1925 Ankitham Road;90068;PO Box 9386;Voletiville;90068;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
463;Wingtip Toys (Cowlington, OK);401;3;2;2125;2126;3;7847;7847;;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.wingtiptoys.com/Cowlington;Shop 57;521 Arslan Street;90524;PO Box 338;Lillville;90524;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
464;Wingtip Toys (Glen Ullin, ND);401;3;2;2127;2128;3;13146;13146;;2013-01-01;,000;False;False;7;(701) 555-0100;(701) 555-0101;;;http://www.wingtiptoys.com/GlenUllin;Unit 91;710 Barbosa Lane;90380;PO Box 381;Stolinovaville;90380;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
465;Wingtip Toys (Oologah, OK);401;3;2;2129;2130;3;25479;25479;;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.wingtiptoys.com/Oologah;Shop 214;176 Zvirbule Crescent;90439;PO Box 7779;Monjeauville;90439;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
466;Wingtip Toys (Lytle, TX);401;3;2;2131;2132;3;20412;20412;;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.wingtiptoys.com/Lytle;Unit 95;882 Bhuiyan Crescent;90706;PO Box 8413;Hanssonville;90706;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
467;Wingtip Toys (Mahaffey, PA);401;3;2;2133;2134;3;20575;20575;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Mahaffey;Shop 93;1947 ozCelik Road;90361;PO Box 7622;Mittalville;90361;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
468;Wingtip Toys (Sunburg, MN);401;3;2;2135;2136;3;33237;33237;;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.wingtiptoys.com/Sunburg;Unit 234;1356 Molina Crescent;90477;PO Box 9120;Panetierville;90477;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
469;Wingtip Toys (Johnetta, KY);401;3;2;2137;2138;3;17093;17093;;2013-01-01;,000;False;False;7;(270) 555-0100;(270) 555-0101;;;http://www.wingtiptoys.com/Johnetta;Unit 280;1314 Arvidsson Boulevard;90699;PO Box 9095;Minville;90699;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
470;Wingtip Toys (Universal City, TX);401;3;2;2139;2140;3;34875;34875;;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.wingtiptoys.com/UniversalCity;Unit 40;1521 Phan Crescent;90500;PO Box 4268;Astromville;90500;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
471;Wingtip Toys (Ridgemark, CA);401;3;2;2141;2142;3;28907;28907;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/Ridgemark;Shop 179;1795 Pullela Street;90667;PO Box 5874;Debville;90667;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
472;Wingtip Toys (San Jacinto, CA);401;3;2;2143;2144;3;30387;30387;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/SanJacinto;Shop 170;820 Kubatova Road;90017;PO Box 4450;Bhuiyanville;90017;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
473;Wingtip Toys (Floriston, CA);401;3;2;2145;2146;3;11747;11747;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/Floriston;Suite 203;229 Cao Lane;90298;PO Box 9625;Valbeville;90298;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
474;Wingtip Toys (Bokeelia, FL);401;3;2;2147;2148;3;3463;3463;;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.wingtiptoys.com/Bokeelia;Shop 102;1019 Hoa Avenue;90757;PO Box 6304;Sikdarville;90757;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
475;Wingtip Toys (Cale, AR);401;3;2;2149;2150;3;4900;4900;;2013-01-01;,000;False;False;7;(479) 555-0100;(479) 555-0101;;;http://www.wingtiptoys.com/Cale;Unit 12;1235 Oh Crescent;90643;PO Box 2845;Mihajlovikville;90643;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
476;Wingtip Toys (Karthaus, PA);401;3;2;2151;2152;3;17353;17353;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Karthaus;Suite 106;272 Stojkovic Avenue;90362;PO Box 6797;Naickerville;90362;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
477;Wingtip Toys (Glancy, MS);401;3;2;2153;2154;3;13068;13068;;2013-01-01;,000;False;False;7;(228) 555-0100;(228) 555-0101;;;http://www.wingtiptoys.com/Glancy;Shop 232;856 Sarkar Street;90294;PO Box 5884;Pendyalaville;90294;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
478;Wingtip Toys (Stoneboro, PA);401;3;2;2155;2156;3;32885;32885;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Stoneboro;Suite 105;393 Williams Avenue;90542;PO Box 7683;Prabhupādaville;90542;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
479;Wingtip Toys (Mier, IN);401;3;2;2157;2158;3;22146;22146;;2013-01-01;,000;False;False;7;(219) 555-0100;(219) 555-0101;;;http://www.wingtiptoys.com/Mier;Unit 41;257 Gunes Avenue;90474;PO Box 2584;Olssonville;90474;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
480;Wingtip Toys (Wapinitia, OR);401;3;2;2159;2160;3;35830;35830;;2013-01-01;,000;False;False;7;(458) 555-0100;(458) 555-0101;;;http://www.wingtiptoys.com/Wapinitia;Shop 119;1525 Benjaree Crescent;90173;PO Box 98;Rambhatlaville;90173;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
481;Wingtip Toys (White Church, MO);401;3;2;2161;2162;3;36946;36946;;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.wingtiptoys.com/WhiteChurch;Suite 283;1410 Shergill Lane;90184;PO Box 4981;Celikville;90184;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
482;Wingtip Toys (Caton, NY);401;3;2;2163;2164;3;5664;5664;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.wingtiptoys.com/Caton;Unit 122;1187 Baruah Crescent;90250;PO Box 6022;Lamyville;90250;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
483;Wingtip Toys (Plum Branch, SC);401;3;2;2165;2166;3;27344;27344;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.wingtiptoys.com/PlumBranch;Suite 275;593 Huq Avenue;90631;PO Box 6688;Pornpipatpongville;90631;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
484;Wingtip Toys (Mauldin, SC);401;3;2;2167;2168;3;21282;21282;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.wingtiptoys.com/Mauldin;Suite 250;261 Celmina Street;90243;PO Box 5025;Ioveanuville;90243;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
485;Wingtip Toys (Bonner Springs, KS);401;3;2;2169;2170;3;3545;3545;;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.wingtiptoys.com/BonnerSprings;Suite 14;1632 Bose Street;90715;PO Box 563;Costaville;90715;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
486;Wingtip Toys (Lowellville, OH);401;3;2;2171;2172;3;20131;20131;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.wingtiptoys.com/Lowellville;Unit 143;1197 Debeljak Avenue;90737;PO Box 8077;Acarville;90737;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
487;Wingtip Toys (Elverson, PA);401;3;2;2173;2174;3;10581;10581;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Elverson;Unit 288;732 Nakhtare Boulevard;90147;PO Box 6953;Van Groesenville;90147;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
488;Wingtip Toys (Isabela, PR);401;3;2;2175;2176;3;16702;16702;;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.wingtiptoys.com/Isabela;Shop 110;1211 Mazumdar Avenue;90320;PO Box 8810;Dewanganville;90320;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
489;Wingtip Toys (Sayner, WI);401;3;2;2177;2178;3;30751;30751;;2013-01-01;,000;False;False;7;(262) 555-0100;(262) 555-0101;;;http://www.wingtiptoys.com/Sayner;Unit 28;1960 Pak Street;90541;PO Box 558;Kommineniville;90541;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
490;Wingtip Toys (Beals, ME);401;3;2;2179;2180;3;2230;2230;;2013-01-01;,000;False;False;7;(207) 555-0100;(207) 555-0101;;;http://www.wingtiptoys.com/Beals;Shop 61;327 Trivedi Lane;90772;PO Box 1413;Huaville;90772;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
491;Wingtip Toys (Morton Grove, IL);401;3;2;2181;2182;3;23067;23067;;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.wingtiptoys.com/MortonGrove;Unit 165;1284 Lovric Lane;90336;PO Box 7608;Drdlaville;90336;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
492;Wingtip Toys (Birds, IL);401;3;2;2183;2184;3;3059;3059;;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.wingtiptoys.com/Birds;Shop 146;520 Matos Lane;90393;PO Box 9221;Brasseurville;90393;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
493;Wingtip Toys (Federalsburg, MD);401;3;2;2185;2186;3;11427;11427;;2013-01-01;,000;False;False;7;(240) 555-0100;(240) 555-0101;;;http://www.wingtiptoys.com/Federalsburg;Suite 249;981 Cattaneo Road;90373;PO Box 7504;Barriosville;90373;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
494;Wingtip Toys (Pikeview, CO);401;3;2;2187;2188;3;26906;26906;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.wingtiptoys.com/Pikeview;Suite 297;1726 Zahradnicek Crescent;90478;PO Box 4220;Rajuville;90478;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
495;Wingtip Toys (Boalsburg, PA);401;3;2;2189;2190;3;3409;3409;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Boalsburg;Suite 185;122 ozcan Lane;90247;PO Box 3349;Sarkarville;90247;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
496;Wingtip Toys (Port Hueneme, CA);401;3;2;2191;2192;3;27577;27577;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.wingtiptoys.com/PortHueneme;Shop 27;1171 Sikdar Avenue;90726;PO Box 92;Contiville;90726;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
497;Wingtip Toys (Verdery, SC);401;3;2;2193;2194;3;35223;35223;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.wingtiptoys.com/Verdery;Shop 144;1774 Chávez Road;90108;PO Box 7447;Atitarnville;90108;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
498;Wingtip Toys (Obetz, OH);401;3;2;2195;2196;3;25121;25121;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.wingtiptoys.com/Obetz;Shop 241;1168 Jovicevic Boulevard;90143;PO Box 4636;Abeleville;90143;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
499;Wingtip Toys (East Fultonham, OH);401;3;2;2197;2198;3;9791;9791;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.wingtiptoys.com/EastFultonham;Shop 20;1046 Saucier Road;90032;PO Box 9973;Rajuville;90032;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
500;Wingtip Toys (Obion, TN);401;3;2;2199;2200;3;25122;25122;;2013-01-01;,000;False;False;7;(423) 555-0100;(423) 555-0101;;;http://www.wingtiptoys.com/Obion;Shop 113;1041 Khalsa Crescent;90451;PO Box 3283;Karacaville;90451;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
501;Wingtip Toys (Cavendish, VT);401;3;2;2201;2202;3;5687;5687;;2013-01-01;,000;False;False;7;(802) 555-0100;(802) 555-0101;;;http://www.wingtiptoys.com/Cavendish;Shop 295;62 Berggren Road;90672;PO Box 7957;Zhongville;90672;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
502;Wingtip Toys (Miesville, MN);401;3;2;2203;2204;3;22147;22147;;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.wingtiptoys.com/Miesville;Shop 156;1785 Narkbunnum Road;90728;PO Box 1507;Pipaliaville;90728;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
503;Wingtip Toys (Valhalla, NC);401;3;2;2205;2206;3;35008;35008;;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.wingtiptoys.com/Valhalla;Suite 66;1127 Vosnik Road;90310;PO Box 724;Laurilaville;90310;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
504;Wingtip Toys (Cape Neddick, ME);401;3;2;2207;2208;3;5259;5259;;2013-01-01;,000;False;False;7;(207) 555-0100;(207) 555-0101;;;http://www.wingtiptoys.com/CapeNeddick;Shop 186;1369 Atluri Crescent;90296;PO Box 4659;Nookalaville;90296;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
505;Wingtip Toys (Silver Plume, CO);401;3;2;2209;2210;3;31629;31629;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.wingtiptoys.com/SilverPlume;Unit 34;1304 Hrdlickova Crescent;90797;PO Box 5292;Rautville;90797;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
506;Wingtip Toys (North Beach Haven, NJ);401;3;2;2211;2212;3;24530;24530;;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.wingtiptoys.com/NorthBeachHaven;Shop 54;659 Mookjai Road;90311;PO Box 4092;Rautville;90311;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
507;Wingtip Toys (Downingtown, PA);401;3;2;2213;2214;3;9360;9360;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.wingtiptoys.com/Downingtown;Unit 25;1353 Yılmaz Street;90133;PO Box 5823;Vangapanduville;90133;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
508;Wingtip Toys (Branson West, MO);401;3;2;2215;2216;3;3876;3876;;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.wingtiptoys.com/BransonWest;Suite 173;1633 Sonkar Boulevard;90016;PO Box 9031;Palagummiville;90016;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
509;Wingtip Toys (Bergen Park, CO);401;3;2;2217;2218;3;2739;2739;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.wingtiptoys.com/BergenPark;Unit 234;1737 Cheema Avenue;90278;PO Box 7415;Bhogireddyville;90278;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
